Latitude,Longitude,Crime Description,Count,Hour,Crime Frequency
34.0892,-118.2264,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,11,4
34.0892,-118.2021,BURGLARY FROM VEHICLE,1,11,1
34.0892,-118.1978,BURGLARY,3,8,2
34.0892,-118.1971,VEHICLE - STOLEN,2,10,1
34.0892,-118.1707,ROBBERY,1,23,1
34.0893,-118.2685,VEHICLE - STOLEN,6,22,6
34.0893,-118.25,DISCHARGE FIREARMS/SHOTS FIRED,1,19,1
34.0893,-118.2341,VEHICLE - STOLEN,3,18,2
34.0893,-118.234,BURGLARY FROM VEHICLE,2,3,1
34.0893,-118.1899,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,5,1
34.0893,-118.1832,OTHER MISCELLANEOUS CRIME,1,0,1
34.0893,-118.1713,BATTERY - SIMPLE ASSAULT,3,19,4
34.0893,-118.1707,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,1,3
34.0893,-118.1634,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,18,1
34.0894,-118.4419,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,15,1
34.0894,-118.4418,BURGLARY,4,12,2
34.0894,-118.3051,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,18,1
34.0894,-118.2961,BIKE - STOLEN,1,2,1
34.0894,-118.296,THEFT OF IDENTITY,6,8,4
34.0894,-118.295,VEHICLE - STOLEN,5,22,6
34.0894,-118.2939,THEFT OF IDENTITY,3,21,4
34.0894,-118.2917,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,13,1
34.0894,-118.2731,THEFT OF IDENTITY,1,12,1
34.0894,-118.273,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,4,1
34.0894,-118.2601,"BUNCO, GRAND THEFT",1,10,2
34.0894,-118.2549,INTIMATE PARTNER - SIMPLE ASSAULT,1,18,1
34.0894,-118.25,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,8,2
34.0894,-118.2311,INTIMATE PARTNER - SIMPLE ASSAULT,3,1,2
34.0894,-118.2119,BATTERY - SIMPLE ASSAULT,2,20,2
34.0894,-118.2073,INTIMATE PARTNER - SIMPLE ASSAULT,3,20,3
34.0894,-118.2072,ROBBERY,1,14,1
34.0894,-118.1832,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,1,1
34.0894,-118.1707,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,1
34.0894,-118.1705,INTIMATE PARTNER - SIMPLE ASSAULT,3,15,4
34.0894,-118.1693,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",6,9,3
34.0895,-118.4577,BURGLARY,3,13,2
34.0895,-118.445,"BURGLARY, ATTEMPTED",2,11,1
34.0895,-118.3136,BATTERY - SIMPLE ASSAULT,3,12,3
34.0895,-118.3114,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",10,23,10
34.0895,-118.3092,THEFT OF IDENTITY,6,10,5
34.0895,-118.297,BURGLARY,2,3,2
34.0895,-118.295,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,8,1
34.0895,-118.2939,BATTERY - SIMPLE ASSAULT,1,2,1
34.0895,-118.2928,INTIMATE PARTNER - SIMPLE ASSAULT,2,1,2
34.0895,-118.2917,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,16,1
34.0895,-118.2797,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,17,2
34.0895,-118.2727,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,1,1
34.0895,-118.2601,THEFT PLAIN - PETTY ($950 & UNDER),1,14,1
34.0895,-118.2595,THEFT PLAIN - PETTY ($950 & UNDER),1,6,1
34.0895,-118.2209,INTIMATE PARTNER - SIMPLE ASSAULT,1,2,1
34.0895,-118.2059,BURGLARY,3,1,3
34.0895,-118.176,VEHICLE - STOLEN,2,14,1
34.0895,-118.1734,VEHICLE - STOLEN,1,18,1
34.0895,-118.1708,VEHICLE - STOLEN,2,0,2
34.0896,-118.4306,THEFT OF IDENTITY,2,0,3
34.0896,-118.3114,BATTERY - SIMPLE ASSAULT,2,0,2
34.0896,-118.3092,BRANDISH WEAPON,1,16,1
34.0896,-118.2979,BATTERY ON A FIREFIGHTER,3,20,3
34.0896,-118.2917,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,1
34.0896,-118.2846,BURGLARY FROM VEHICLE,1,16,1
34.0896,-118.2694,THEFT OF IDENTITY,1,9,1
34.0896,-118.2438,THEFT OF IDENTITY,3,12,2
34.0896,-118.2082,BATTERY - SIMPLE ASSAULT,3,3,3
34.0896,-118.2059,BURGLARY FROM VEHICLE,1,15,1
34.0896,-118.1634,VEHICLE - STOLEN,6,20,4
34.0897,-118.2917,PICKPOCKET,34,23,15
34.0897,-118.2893,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,15,1
34.0897,-118.2892,BATTERY - SIMPLE ASSAULT,10,15,6
34.0897,-118.2869,VEHICLE - STOLEN,4,9,3
34.0897,-118.285,VEHICLE - STOLEN,4,22,3
34.0897,-118.2845,VEHICLE - STOLEN,5,10,3
34.0897,-118.2769,BURGLARY,1,1,1
34.0897,-118.2626,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,3,1
34.0897,-118.2561,BURGLARY FROM VEHICLE,1,10,1
34.0897,-118.25,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,15,2
34.0897,-118.244,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,5,1
34.0897,-118.2256,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,21,1
34.0897,-118.2105,VEHICLE - STOLEN,6,6,2
34.0897,-118.1844,VEHICLE - STOLEN,3,17,3
34.0897,-118.167,THEFT PLAIN - PETTY ($950 & UNDER),3,2,2
34.0898,-118.4647,THEFT PLAIN - PETTY ($950 & UNDER),1,16,1
34.0898,-118.3281,BURGLARY FROM VEHICLE,1,8,1
34.0898,-118.3278,ARSON,2,2,1
34.0898,-118.3272,BURGLARY FROM VEHICLE,1,10,1
34.0898,-118.3266,VEHICLE - STOLEN,4,8,2
34.0898,-118.326,THEFT OF IDENTITY,3,17,2
34.0898,-118.3244,BATTERY - SIMPLE ASSAULT,7,18,7
34.0898,-118.3223,CRIMINAL THREATS - NO WEAPON DISPLAYED,4,21,4
34.0898,-118.2917,BATTERY - SIMPLE ASSAULT,8,22,3
34.0898,-118.2821,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,18,1
34.0898,-118.2818,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,16,2
34.0898,-118.2808,BURGLARY FROM VEHICLE,2,17,2
34.0898,-118.2769,SHOPLIFTING - PETTY THEFT ($950 & UNDER),48,17,14
34.0898,-118.2712,BURGLARY,1,2,1
34.0898,-118.2662,BURGLARY,2,11,1
34.0898,-118.2594,VIOLATION OF RESTRAINING ORDER,3,3,1
34.0898,-118.2592,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,8,1
34.0898,-118.256,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,16,2
34.0898,-118.2547,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,13,2
34.0898,-118.2516,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,3,1
34.0898,-118.2511,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,21,1
34.0898,-118.2376,VEHICLE - STOLEN,2,20,2
34.0898,-118.2268,BURGLARY FROM VEHICLE,3,8,2
34.0898,-118.222,ROBBERY,1,1,1
34.0898,-118.2075,VEHICLE - STOLEN,17,18,8
34.0898,-118.2045,THEFT OF IDENTITY,2,1,1
34.0898,-118.1908,THEFT OF IDENTITY,1,16,1
34.0898,-118.17,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,21,4
34.0899,-118.4469,BATTERY - SIMPLE ASSAULT,1,4,1
34.0899,-118.3244,THEFT OF IDENTITY,1,0,1
34.0899,-118.3223,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,5,1
34.0899,-118.3078,VEHICLE - STOLEN,1,16,1
34.0899,-118.3067,BATTERY - SIMPLE ASSAULT,1,5,1
34.0899,-118.277,BURGLARY FROM VEHICLE,1,18,1
34.0899,-118.2743,THEFT PLAIN - PETTY ($950 & UNDER),4,1,2
34.0899,-118.256,BURGLARY,1,13,1
34.0899,-118.2348,THEFT OF IDENTITY,3,15,2
34.0899,-118.2199,INTIMATE PARTNER - SIMPLE ASSAULT,1,2,1
34.0899,-118.2175,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,6,1
34.0899,-118.2012,VEHICLE - STOLEN,1,9,1
34.0899,-118.1695,BATTERY - SIMPLE ASSAULT,3,14,3
34.0899,-118.1664,INTIMATE PARTNER - SIMPLE ASSAULT,8,20,5
34.09,-118.2917,BATTERY - SIMPLE ASSAULT,2,6,1
34.09,-118.2807,VEHICLE - STOLEN,4,7,2
34.09,-118.2721,BIKE - STOLEN,2,8,1
34.09,-118.2657,BURGLARY,1,13,1
34.09,-118.2599,THEFT PLAIN - PETTY ($950 & UNDER),2,15,1
34.09,-118.2591,INTIMATE PARTNER - SIMPLE ASSAULT,3,22,2
34.09,-118.2587,BURGLARY FROM VEHICLE,3,5,2
34.09,-118.2515,BURGLARY,2,1,1
34.09,-118.2319,BATTERY - SIMPLE ASSAULT,2,22,4
34.09,-118.2318,VEHICLE - STOLEN,1,18,1
34.09,-118.2111,VEHICLE - STOLEN,2,9,1
34.09,-118.179,VEHICLE - STOLEN,2,0,1
34.09,-118.175,CONTEMPT OF COURT,1,14,1
34.09,-118.1749,VEHICLE - STOLEN,2,4,1
34.09,-118.168,BATTERY - SIMPLE ASSAULT,9,23,6
34.09,-118.1678,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,6,1
34.0901,-118.4612,BURGLARY FROM VEHICLE,1,19,1
34.0901,-118.4379,VEHICLE - STOLEN,2,0,1
34.0901,-118.2465,BURGLARY,1,1,1
34.0901,-118.2248,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,0,2
34.0901,-118.2162,BURGLARY,3,16,4
34.0901,-118.2126,VEHICLE - STOLEN,6,10,6
34.0901,-118.199,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,15,2
34.0901,-118.1856,THEFT OF IDENTITY,3,12,3
34.0902,-118.2869,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,12,1
34.0902,-118.2818,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),6,15,5
34.0902,-118.2772,BURGLARY,6,1,2
34.0902,-118.2597,BURGLARY FROM VEHICLE,3,15,3
34.0902,-118.2464,BURGLARY,1,9,1
34.0902,-118.2067,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,8,3
34.0902,-118.203,THEFT OF IDENTITY,2,20,3
34.0902,-118.1647,VEHICLE - STOLEN,3,21,2
34.0902,-118.1643,THEFT OF IDENTITY,4,12,2
34.0902,-118.1634,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,8,1
34.0903,-118.2703,BURGLARY,1,14,2
34.0903,-118.2573,VEHICLE - STOLEN,3,13,2
34.0903,-118.2271,VEHICLE - STOLEN,2,10,1
34.0903,-118.2223,BATTERY - SIMPLE ASSAULT,5,23,4
34.0903,-118.2053,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,12,1
34.0903,-118.1789,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,9,1
34.0903,-118.1624,VEHICLE - STOLEN,5,19,4
34.0903,-118.1615,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,20,2
34.0904,-118.2753,BURGLARY FROM VEHICLE,3,0,3
34.0904,-118.2382,BURGLARY FROM VEHICLE,2,3,1
34.0904,-118.2355,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,0,1
34.0904,-118.2354,VEHICLE - STOLEN,1,18,1
34.0904,-118.2345,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,16,3
34.0904,-118.2272,VEHICLE - STOLEN,4,14,2
34.0904,-118.2203,BURGLARY,1,17,1
34.0904,-118.2156,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,17,3
34.0904,-118.2155,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,18,1
34.0904,-118.2128,VEHICLE - STOLEN,2,9,1
34.0904,-118.2076,BATTERY - SIMPLE ASSAULT,1,22,2
34.0904,-118.1862,"BUNCO, GRAND THEFT",1,13,1
34.0904,-118.1802,THEFT OF IDENTITY,1,12,1
34.0904,-118.1739,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,8,1
34.0904,-118.1723,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,17,2
34.0905,-118.2778,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",5,20,4
34.0905,-118.2777,BURGLARY,3,14,2
34.0905,-118.2604,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,8,1
34.0905,-118.2526,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,8,2
34.0905,-118.2525,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,15,1
34.0905,-118.2497,THEFT OF IDENTITY,2,0,2
34.0905,-118.2241,"BUNCO, GRAND THEFT",1,14,1
34.0905,-118.212,BURGLARY FROM VEHICLE,1,6,1
34.0905,-118.2112,ROBBERY,1,10,1
34.0905,-118.2098,VANDALISM - MISDEAMEANOR ($399 OR UNDER),7,4,4
34.0905,-118.1973,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,11,1
34.0905,-118.1868,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,22,1
34.0905,-118.1788,TRESPASSING,1,5,1
34.0905,-118.1696,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,9,2
34.0906,-118.4288,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,9,1
34.0906,-118.2827,BATTERY - SIMPLE ASSAULT,3,14,3
34.0906,-118.2712,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,0,1
34.0906,-118.2662,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,1,1
34.0906,-118.2473,ROBBERY,1,11,1
34.0906,-118.2461,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,20,1
34.0906,-118.2326,VEHICLE - STOLEN,5,15,2
34.0906,-118.2146,THEFT OF IDENTITY,1,0,1
34.0906,-118.2119,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,10,1
34.0906,-118.2117,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,11,3
34.0906,-118.1974,BURGLARY,2,4,1
34.0906,-118.1867,VANDALISM - MISDEAMEANOR ($399 OR UNDER),3,16,2
34.0906,-118.1808,THEFT OF IDENTITY,1,15,1
34.0906,-118.1648,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,21,3
34.0907,-118.4696,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,10,1
34.0907,-118.4289,"BUNCO, PETTY THEFT",1,16,1
34.0907,-118.4229,INTIMATE PARTNER - SIMPLE ASSAULT,1,5,1
34.0907,-118.3441,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,12,1
34.0907,-118.3428,VEHICLE - STOLEN,9,12,6
34.0907,-118.3421,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,13,2
34.0907,-118.3416,BURGLARY,7,22,5
34.0907,-118.3405,BATTERY - SIMPLE ASSAULT,2,7,1
34.0907,-118.3404,BATTERY - SIMPLE ASSAULT,6,13,4
34.0907,-118.3398,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,0,1
34.0907,-118.3393,BURGLARY,20,17,5
34.0907,-118.3386,BURGLARY,34,12,16
34.0907,-118.3384,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",12,17,11
34.0907,-118.3374,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,22,16
34.0907,-118.3368,BATTERY - SIMPLE ASSAULT,8,2,4
34.0907,-118.3363,BATTERY - SIMPLE ASSAULT,20,19,11
34.0907,-118.3336,BURGLARY,11,12,8
34.0907,-118.3332,SHOPLIFTING - PETTY THEFT ($950 & UNDER),80,14,23
34.0907,-118.3325,INTIMATE PARTNER - SIMPLE ASSAULT,3,15,3
34.0907,-118.3324,BRANDISH WEAPON,2,14,2
34.0907,-118.3321,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,0,1
34.0907,-118.3315,BATTERY - SIMPLE ASSAULT,5,23,5
34.0907,-118.331,BURGLARY FROM VEHICLE,16,1,10
34.0907,-118.3299,INTIMATE PARTNER - SIMPLE ASSAULT,4,17,5
34.0907,-118.3294,BURGLARY,1,6,1
34.0907,-118.3289,THEFT OF IDENTITY,11,16,9
34.0907,-118.3277,INTIMATE PARTNER - SIMPLE ASSAULT,8,12,4
34.0907,-118.3271,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,0,1
34.0907,-118.3266,BATTERY - SIMPLE ASSAULT,15,12,10
34.0907,-118.3261,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",6,19,3
34.0907,-118.3244,BATTERY - SIMPLE ASSAULT,9,10,8
34.0907,-118.3234,VEHICLE - STOLEN,4,21,3
34.0907,-118.3161,ROBBERY,3,10,3
34.0907,-118.3157,SHOPLIFTING - PETTY THEFT ($950 & UNDER),29,17,14
34.0907,-118.2714,THEFT PLAIN - PETTY ($950 & UNDER),1,7,1
34.0907,-118.2661,BIKE - STOLEN,1,23,1
34.0907,-118.2556,BURGLARY,1,3,1
34.0907,-118.2121,VEHICLE - STOLEN,9,1,8
34.0907,-118.2038,"BUNCO, GRAND THEFT",1,4,1
34.0907,-118.188,BURGLARY FROM VEHICLE,1,21,1
34.0907,-118.1813,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,11,1
34.0907,-118.178,BRANDISH WEAPON,1,13,1
34.0907,-118.1652,VEHICLE - STOLEN,9,12,5
34.0908,-118.3289,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,10,1
34.0908,-118.3277,INTIMATE PARTNER - SIMPLE ASSAULT,2,11,1
34.0908,-118.3266,BATTERY - SIMPLE ASSAULT,3,18,3
34.0908,-118.3244,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,14,2
34.0908,-118.3226,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2,18,2
34.0908,-118.3223,BATTERY - SIMPLE ASSAULT,9,12,9
34.0908,-118.3212,VEHICLE - STOLEN,5,15,4
34.0908,-118.3204,BURGLARY FROM VEHICLE,2,12,2
34.0908,-118.3201,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",7,0,8
34.0908,-118.3191,BRANDISH WEAPON,1,14,1
34.0908,-118.319,INTIMATE PARTNER - SIMPLE ASSAULT,6,19,5
34.0908,-118.3179,BATTERY - SIMPLE ASSAULT,5,12,11
34.0908,-118.3157,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,23,4
34.0908,-118.3146,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,8,1
34.0908,-118.314,ROBBERY,2,17,2
34.0908,-118.3136,BATTERY - SIMPLE ASSAULT,14,1,8
34.0908,-118.3121,INTIMATE PARTNER - SIMPLE ASSAULT,3,11,3
34.0908,-118.3114,THEFT PLAIN - PETTY ($950 & UNDER),9,1,6
34.0908,-118.3113,BIKE - STOLEN,2,1,3
34.0908,-118.3109,VEHICLE - STOLEN,3,19,2
34.0908,-118.3096,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,20,2
34.0908,-118.3092,BATTERY - SIMPLE ASSAULT,41,0,19
34.0908,-118.3085,THEFT OF IDENTITY,2,20,3
34.0908,-118.3078,BATTERY - SIMPLE ASSAULT,2,13,2
34.0908,-118.3073,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,16,2
34.0908,-118.3072,VIOLATION OF RESTRAINING ORDER,2,12,2
34.0908,-118.307,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,23,1
34.0908,-118.3069,ROBBERY,4,15,5
34.0908,-118.3067,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,10,1
34.0908,-118.3066,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,11,1
34.0908,-118.3064,OTHER MISCELLANEOUS CRIME,1,8,1
34.0908,-118.306,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,13,2
34.0908,-118.3057,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,23,2
34.0908,-118.3052,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,3,1
34.0908,-118.3051,BURGLARY FROM VEHICLE,2,20,2
34.0908,-118.3046,BATTERY - SIMPLE ASSAULT,5,18,4
34.0908,-118.3032,VEHICLE - STOLEN,2,2,3
34.0908,-118.3031,BATTERY - SIMPLE ASSAULT,7,9,3
34.0908,-118.303,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,7,1
34.0908,-118.3029,BURGLARY,1,0,1
34.0908,-118.3025,THEFT PLAIN - PETTY ($950 & UNDER),19,16,7
34.0908,-118.3019,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,2,3
34.0908,-118.3013,ROBBERY,1,3,1
34.0908,-118.3012,BATTERY - SIMPLE ASSAULT,8,15,7
34.0908,-118.3011,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,7,1
34.0908,-118.3009,BURGLARY,2,12,2
34.0908,-118.3005,BATTERY - SIMPLE ASSAULT,7,15,6
34.0908,-118.2994,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),7,0,6
34.0908,-118.2992,VEHICLE - STOLEN,2,21,2
34.0908,-118.2985,BATTERY - SIMPLE ASSAULT,2,16,3
34.0908,-118.2984,THEFT PLAIN - PETTY ($950 & UNDER),6,13,4
34.0908,-118.2979,BATTERY - SIMPLE ASSAULT,1,2,1
34.0908,-118.2974,THEFT PLAIN - PETTY ($950 & UNDER),7,12,8
34.0908,-118.297,BRANDISH WEAPON,1,0,1
34.0908,-118.2669,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),4,0,4
34.0908,-118.2655,TRESPASSING,2,11,1
34.0908,-118.2654,BURGLARY,1,4,1
34.0908,-118.2584,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,1
34.0908,-118.2483,BURGLARY FROM VEHICLE,2,1,2
34.0908,-118.2439,BURGLARY,2,14,2
34.0908,-118.2175,BURGLARY FROM VEHICLE,2,14,2
34.0909,-118.4517,TRESPASSING,2,8,1
34.0909,-118.432,BURGLARY,1,13,1
34.0909,-118.2984,BIKE - STOLEN,1,15,1
34.0909,-118.2974,BURGLARY FROM VEHICLE,3,2,1
34.0909,-118.297,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,4,2
34.0909,-118.2961,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,17,4
34.0909,-118.295,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",10,15,4
34.0909,-118.2939,VEHICLE - STOLEN,10,21,7
34.0909,-118.2928,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,18,4
34.0909,-118.2922,BATTERY - SIMPLE ASSAULT,1,8,1
34.0909,-118.2917,BATTERY - SIMPLE ASSAULT,36,15,20
34.0909,-118.2907,BATTERY - SIMPLE ASSAULT,7,21,5
34.0909,-118.2893,BATTERY - SIMPLE ASSAULT,14,0,10
34.0909,-118.2886,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,1,1
34.0909,-118.2878,BURGLARY,5,8,5
34.0909,-118.287,THEFT PLAIN - PETTY ($950 & UNDER),6,7,2
34.0909,-118.2867,VEHICLE - STOLEN,7,2,4
34.0909,-118.2866,"RAPE, FORCIBLE",1,2,1
34.0909,-118.2855,VEHICLE - STOLEN,5,12,3
34.0909,-118.2851,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,7,1
34.0909,-118.2846,LEWD CONDUCT,2,16,2
34.0909,-118.2845,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,20,2
34.0909,-118.2788,BURGLARY FROM VEHICLE,7,18,6
34.0909,-118.2775,BURGLARY,1,13,1
34.0909,-118.2443,THEFT PLAIN - PETTY ($950 & UNDER),1,17,1
34.0909,-118.2307,"THEFT, PERSON",1,16,1
34.0909,-118.2234,VEHICLE - STOLEN,4,11,2
34.0909,-118.2183,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,1,2
34.091,-118.3179,VEHICLE - STOLEN,1,0,1
34.091,-118.2788,BURGLARY FROM VEHICLE,1,18,1
34.091,-118.2775,VEHICLE - STOLEN,9,12,5
34.091,-118.2538,THEFT OF IDENTITY,4,20,2
34.091,-118.2362,VEHICLE - STOLEN,4,18,2
34.091,-118.2277,BATTERY - SIMPLE ASSAULT,15,19,10
34.091,-118.2139,BURGLARY,3,16,2
34.091,-118.2114,THEFT PLAIN - PETTY ($950 & UNDER),1,15,1
34.091,-118.2113,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,17,2
34.091,-118.2061,VEHICLE - STOLEN,1,2,1
34.091,-118.2019,VEHICLE - STOLEN,3,2,3
34.091,-118.2003,VIOLATION OF COURT ORDER,1,20,1
34.091,-118.1882,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,21,4
34.0911,-118.3932,BURGLARY,1,9,1
34.0911,-118.2845,BATTERY - SIMPLE ASSAULT,1,14,1
34.0911,-118.2836,BURGLARY FROM VEHICLE,3,0,1
34.0911,-118.276,VEHICLE - STOLEN,4,18,2
34.0911,-118.2723,TRESPASSING,3,14,2
34.0911,-118.2684,"BURGLARY, ATTEMPTED",1,3,1
34.0911,-118.2619,BURGLARY,3,17,3
34.0911,-118.2597,DISCHARGE FIREARMS/SHOTS FIRED,1,5,1
34.0911,-118.2228,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,22,1
34.0911,-118.2226,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,1,1
34.0911,-118.2225,THEFT PLAIN - PETTY ($950 & UNDER),1,10,1
34.0911,-118.2061,BATTERY - SIMPLE ASSAULT,1,3,1
34.0911,-118.2019,BATTERY - SIMPLE ASSAULT,1,18,1
34.0911,-118.1825,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,23,2
34.0911,-118.1678,VIOLATION OF RESTRAINING ORDER,3,11,2
34.0912,-118.3234,VEHICLE - STOLEN,1,19,1
34.0912,-118.2844,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),6,19,4
